geneid,external_gene_name,entrezgene_id,pvalue.pef,pvalue.ref,pvalue.pef.ref,padj.pef,padj.ref,padj.pef.ref,l2fc.pef,l2fc.ref,l2fc.pef.ref,control_median,hfpef_median,hfref_median,z.pos.pef,z.pos.ref,description
ENSG00000134202,GSTM3,2947,0.597944983,0.002485789,0.003929377,0.653425936,0.006438624,0.008024869,-0.069019977,-0.422002303,0.352982326,1974.5,1991,1378,-0.52735803,-3.025066025,glutathione S-transferase mu 3 [Source:HGNC Symbol;Acc:HGNC:4635]
ENSG00000214654,B3GNT10,,0.598901405,0.039342271,0.003550454,0.65441727,0.072501328,0.007341288,-0.050754349,0.210077985,-0.260832334,49,49,55.5,-0.525981005,2.060588959,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 10 (putative) [Source:HGNC Symbol;Acc:HGNC:53652]"
ENSG00000095370,SH2D3C,10044,0.599098955,0.112424817,0.212290719,0.654579292,0.176907134,0.276308631,0.041093924,0.132196792,-0.091102868,710.5,735,778,0.525696704,1.587387904,SH2 domain containing 3C [Source:HGNC Symbol;Acc:HGNC:16884]
ENSG00000172890,NADSYN1,55191,0.599685223,0.036918802,0.069322831,0.655165969,0.068654295,0.104065934,-0.032600798,-0.138370249,0.105769451,493.5,516,439,-0.524853232,-2.086660859,NAD synthetase 1 [Source:HGNC Symbol;Acc:HGNC:29832]
ENSG00000100075,SLC25A1,6576,0.599890373,0.353641733,0.619639154,0.655336206,0.455996352,0.679817174,-0.035971877,-0.067855537,0.031883659,405,376,371,-0.524558169,-0.927548673,solute carrier family 25 member 1 [Source:HGNC Symbol;Acc:HGNC:10979]
ENSG00000160013,PTGIR,5739,0.600421981,0.847295645,0.435678144,0.655863018,0.890207684,0.507495321,-0.093522895,0.036623118,-0.130146013,83.5,89,83,-0.523793778,0.192570123,prostaglandin I2 receptor [Source:HGNC Symbol;Acc:HGNC:9602]
ENSG00000165714,BORCS5,118426,0.600847391,2.44641E-06,1.40472E-06,0.656273747,1.25147E-05,6.08291E-06,0.027836695,0.265402277,-0.237565582,190,190,225.5,0.52318231,4.712545773,BLOC-1 related complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:17950]
ENSG00000237807,AC022034.1,,0.601117045,5.06989E-09,1.05688E-09,0.6565143,4.21486E-08,8.88087E-09,-0.086514892,-1.032175787,0.945660895,690.5,761,316,-0.522794819,-5.844861826,novel transcript
ENSG00000173376,NDNF,79625,0.601535271,0.327887594,0.577763286,0.656917063,0.429161249,0.64210367,-0.070796028,-0.141437367,0.070641339,260.5,230,204,-0.522193989,-0.978377619,neuron derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:26256]
ENSG00000168907,PLA2G4F,255189,0.60164223,2.24299E-12,1.15404E-13,0.656979864,3.17001E-11,2.21873E-12,-0.159218354,-2.304728801,2.145510447,84.5,94,13.5,-0.52204036,-7.018477616,phospholipase A2 group IVF [Source:HGNC Symbol;Acc:HGNC:27396]
ENSG00000272391,POM121C,100101267,0.602064447,0.21379482,0.048360901,0.657386881,0.302864596,0.075682906,-0.021249872,0.053973717,-0.075223589,754.5,726,764,-0.521434035,1.243198162,POM121 transmembrane nucleoporin C [Source:HGNC Symbol;Acc:HGNC:34005]
ENSG00000166073,GPR176,11245,0.602683652,0.034848407,0.064253821,0.657981093,0.065362287,0.097277722,0.055886406,0.240884337,-0.184997931,97,112,118.5,0.520545173,2.110115523,G protein-coupled receptor 176 [Source:HGNC Symbol;Acc:HGNC:32370]
ENSG00000103642,LACTB,114294,0.602707709,0.153194241,0.028949126,0.657981093,0.229342517,0.047882115,0.038635385,-0.113078495,0.15171388,866,878,770.5,0.520510646,-1.428339231,lactamase beta [Source:HGNC Symbol;Acc:HGNC:16468]
ENSG00000125970,RALY,22913,0.602960004,0.576423849,0.23292446,0.658202437,0.666419298,0.299323027,0.024453133,-0.027996895,0.052450028,2090,2142,1984.5,0.520148604,-0.558615955,RALY heterogeneous nuclear ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:15921]
ENSG00000253177,AC104211.2,101926956,0.603043145,1.72851E-13,8.26023E-19,0.658239108,2.92526E-12,4.14102E-17,0.067220925,-1.052530419,1.119751344,52.5,59,26.5,0.520029312,-7.368274142,novel transcript
ENSG00000138821,SLC39A8,64116,0.603268608,0.805001414,0.402647973,0.658431109,0.859198504,0.474891541,-0.069252175,0.035041943,-0.104294119,116.5,107,113.5,-0.519705851,0.246879588,solute carrier family 39 member 8 [Source:HGNC Symbol;Acc:HGNC:20862]
ENSG00000170234,PWWP2A,114825,0.603356339,0.01219795,0.021525553,0.658472765,0.026285445,0.036870419,-0.023816554,-0.123004117,0.099187564,365,349,330,-0.519580002,-2.506365362,PWWP domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29406]
ENSG00000232346,Z74021.1,,0.603546196,0.543008883,0.890323326,0.65862586,0.636761674,0.914626151,-0.207187638,-0.258655334,0.051467696,99,76,48.5,-0.519307683,-0.608269294,ribosomal protein S17 (RPS17) pseudogene
ENSG00000100028,SNRPD3,6634,0.604405096,0.039169906,0.07231623,0.659482933,0.07220372,0.107921941,0.017842569,0.075684115,-0.057841546,1349.5,1305,1317.5,0.518076212,2.062397508,small nuclear ribonucleoprotein D3 polypeptide [Source:HGNC Symbol;Acc:HGNC:11160]
ENSG00000152439,ZNF773,374928,0.604430876,0.330198195,0.096947788,0.659482933,0.431378014,0.139949078,0.033068978,-0.066678706,0.099747685,120.5,119,109.5,0.518039262,-0.973714742,zinc finger protein 773 [Source:HGNC Symbol;Acc:HGNC:30487]
ENSG00000013297,CLDN11,5010,0.6055178,0.020094707,0.036304111,0.660505901,0.04063909,0.058631183,-0.081092488,-0.391626344,0.310533856,58.5,57,38.5,-0.516482011,-2.324574813,claudin 11 [Source:HGNC Symbol;Acc:HGNC:8514]
ENSG00000182359,KBTBD3,143879,0.605549772,0.570920528,0.231229781,0.660505901,0.661608445,0.297558318,0.041866317,-0.049066059,0.090932375,203.5,214,188.5,0.516436224,-0.566696311,kelch repeat and BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:22934]
ENSG00000136942,RPL35,11224,0.605551995,0.05820355,0.108154639,0.660505901,0.101238674,0.154078678,-0.03159023,-0.123496721,0.091906491,3215,3010,2961.5,-0.516433039,-1.894161699,ribosomal protein L35 [Source:HGNC Symbol;Acc:HGNC:10344]
ENSG00000260966,AP001486.2,,0.605567322,0.022530725,0.040979459,0.660505901,0.044788371,0.06531745,-0.056809775,-0.269686285,0.21287651,62.5,64,55.5,-0.51641109,-2.28129959,"novel transcript, overlapping to DCUN1D5"
ENSG00000165102,HGSNAT,138050,0.606219227,0.003588936,0.0056525,0.661162666,0.00893488,0.011114713,-0.028264765,-0.170335686,0.142070921,1505.5,1420,1142,-0.515477731,-2.912199255,heparan-alpha-glucosaminide N-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:26527]
ENSG00000169919,GUSB,2990,0.606583929,0.122629898,0.226813023,0.661506115,0.190631663,0.29268684,-0.03050918,-0.097649058,0.067139878,438,434,397,-0.514955769,-1.543828447,glucuronidase beta [Source:HGNC Symbol;Acc:HGNC:4696]
ENSG00000136108,CKAP2,26586,0.606663275,0.000869981,0.001169921,0.661538341,0.00251309,0.002716729,0.06260212,0.430815509,-0.368213389,259.5,269,390.5,0.514842227,3.329512664,cytoskeleton associated protein 2 [Source:HGNC Symbol;Acc:HGNC:1990]
ENSG00000164951,PDP1,54704,0.606732852,0.853272209,0.446402468,0.66155991,0.893561509,0.518260665,0.04662642,-0.017852023,0.064478443,3716,4486,3993,0.51474267,-0.184944956,pyruvate dehyrogenase phosphatase catalytic subunit 1 [Source:HGNC Symbol;Acc:HGNC:9279]
ENSG00000260032,NORAD,647979,0.606812907,0.029403596,0.053338349,0.661592898,0.056571583,0.082478027,0.024994853,0.11271607,-0.087721217,16989.5,17120,17078,0.514628126,2.17803278,non-coding RNA activated by DNA damage [Source:HGNC Symbol;Acc:HGNC:44311]
ENSG00000234684,SDCBP2-AS1,,0.607151165,0.586255393,0.242125351,0.661907371,0.675531711,0.309559743,-0.055126659,0.062123092,-0.11724975,85,89,96.5,-0.514144217,0.544270428,SDCBP2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44314]
ENSG00000127995,CASD1,64921,0.6076088,4.62201E-06,7.77837E-09,0.662351925,2.23204E-05,5.42444E-08,-0.029288247,0.278032325,-0.307320572,1022,1007,1180,-0.51348972,4.581251755,CAS1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16014]
ENSG00000153936,HS2ST1,9653,0.60827067,9.47021E-08,3.22503E-11,0.663019023,6.36699E-07,3.62475E-10,-0.029070313,0.321590603,-0.350660917,619,601,715,-0.51254352,5.336606889,heparan sulfate 2-O-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:5193]
ENSG00000083812,ZNF324,25799,0.609922616,0.01595199,0.027370789,0.664765112,0.033201032,0.045612259,0.032803943,0.164501737,-0.131697793,107.5,102,119,0.510183921,2.410012131,zinc finger protein 324 [Source:HGNC Symbol;Acc:HGNC:14096]
ENSG00000213965,NUDT19,390916,0.610347217,1.2063E-05,8.97916E-06,0.665173321,5.34013E-05,3.27715E-05,-0.033151826,-0.30410902,0.270957194,836,774,608.5,-0.509577889,-4.376445467,nudix hydrolase 19 [Source:HGNC Symbol;Acc:HGNC:32036]
ENSG00000205571,SMN2,6606,0.610723093,0.530694349,0.207972845,0.665528364,0.626023302,0.271486612,-0.136219089,0.178601022,-0.314820112,80.5,63,79,-0.509041561,0.626946433,"survival of motor neuron 2, centromeric [Source:HGNC Symbol;Acc:HGNC:11118]"
ENSG00000205571,SMN2,6607,0.610723093,0.530694349,0.207972845,0.665528364,0.626023302,0.271486612,-0.136219089,0.178601022,-0.314820112,80.5,63,79,-0.509041561,0.626946433,"survival of motor neuron 2, centromeric [Source:HGNC Symbol;Acc:HGNC:11118]"
ENSG00000133878,DUSP26,78986,0.611241192,3.65735E-05,3.14848E-05,0.666038323,0.000147415,0.000102168,0.040667694,0.351764401,-0.311096707,1712.5,1747,1909.5,0.508302536,4.128124186,dual specificity phosphatase 26 [Source:HGNC Symbol;Acc:HGNC:28161]
ENSG00000184544,DHRS7C,201140,0.611371597,2.51691E-08,6.51905E-09,0.666125783,1.88061E-07,4.6165E-08,-0.160640783,-1.883420838,1.722780055,155.5,212,51,-0.508116568,-5.57209707,dehydrogenase/reductase 7C [Source:HGNC Symbol;Acc:HGNC:32423]
ENSG00000152256,PDK1,5163,0.611641834,0.001009975,1.77818E-05,0.66636557,0.002874977,6.08215E-05,-0.038461048,0.265267363,-0.30372841,2007.5,2063,2364,-0.507731244,3.287733172,pyruvate dehydrogenase kinase 1 [Source:HGNC Symbol;Acc:HGNC:8809]
ENSG00000141503,MINK1,50488,0.612084575,8.85741E-06,6.18658E-06,0.666793242,4.04089E-05,2.32863E-05,-0.023628104,-0.221021101,0.197392997,1530,1463,1223.5,-0.507100113,-4.443337434,misshapen like kinase 1 [Source:HGNC Symbol;Acc:HGNC:17565]
ENSG00000269713,NBPF9,400818,0.612198438,0.458514332,0.165810891,0.666862598,0.558481975,0.223543414,0.043220008,-0.067524543,0.110744552,184,188,162,0.506937834,-0.74129543,NBPF member 9 [Source:HGNC Symbol;Acc:HGNC:31991]
ENSG00000168496,FEN1,2237,0.612372414,0.105105296,0.191332518,0.666997419,0.166924549,0.252714891,0.028944951,0.098596257,-0.069651306,193,201,192.5,0.506689907,1.620591411,flap structure-specific endonuclease 1 [Source:HGNC Symbol;Acc:HGNC:3650]
ENSG00000170264,FAM161A,84140,0.612860823,0.090913166,0.166155042,0.667474671,0.147344322,0.223939305,-0.055281012,-0.197594615,0.142313603,98.5,97,80,-0.505994055,-1.690600308,FAM161 centrosomal protein A [Source:HGNC Symbol;Acc:HGNC:25808]
ENSG00000005436,GCFC2,6936,0.612925649,0.382347852,0.649334184,0.667490553,0.484591797,0.706966451,-0.045411581,-0.083609987,0.038198406,457.5,451,399.5,-0.505901714,-0.873578475,GC-rich sequence DNA-binding factor 2 [Source:HGNC Symbol;Acc:HGNC:1317]
ENSG00000143575,HAX1,10456,0.613458282,0.017338451,0.029888869,0.667981584,0.035745083,0.049264717,-0.025534189,-0.128240453,0.102706264,2467,2334,2170,-0.50514317,-2.379450946,HCLS1 associated protein X-1 [Source:HGNC Symbol;Acc:HGNC:16915]
ENSG00000123636,BAZ2B,29994,0.613477102,0.032844411,0.002949607,0.667981584,0.062076824,0.006211051,-0.030388773,0.136721978,-0.167110751,1046.5,1035,1077.5,-0.505116373,2.133980092,bromodomain adjacent to zinc finger domain 2B [Source:HGNC Symbol;Acc:HGNC:963]
ENSG00000186479,RGS7BP,401190,0.615868476,0.12429368,0.223965541,0.670530462,0.192721935,0.289434452,0.092330421,0.301052207,-0.208721786,70.5,83,85,0.50171434,1.536998486,regulator of G protein signaling 7 binding protein [Source:HGNC Symbol;Acc:HGNC:23271]
ENSG00000188486,H2AX,3014,0.61627392,0.114361217,0.205974317,0.670916908,0.179478886,0.26919516,0.044901436,0.150594428,-0.105692992,131,136,148,0.501138121,1.578890318,H2A.X variant histone [Source:HGNC Symbol;Acc:HGNC:4739]
ENSG00000154153,RETREG1,54463,0.616632613,0.06927879,0.00915654,0.671252398,0.11739397,0.017149955,0.050777309,-0.196345524,0.247122833,7737,8029,6604,0.500628483,-1.816597349,reticulophagy regulator 1 [Source:HGNC Symbol;Acc:HGNC:25964]
ENSG00000161267,BDH1,622,0.61670655,0.636712931,0.997646353,0.671277879,0.719257129,0.997946827,0.060173304,0.060504815,-0.000331511,1474,1572,1482,0.500523449,0.472299635,3-hydroxybutyrate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:1027]
ENSG00000143742,SRP9,6726,0.616992332,0.218446934,0.385505621,0.671533929,0.308336966,0.458007707,-0.028364982,-0.074386514,0.046021532,4709.5,4556,4230.5,-0.500117518,-1.230668339,signal recognition particle 9 [Source:HGNC Symbol;Acc:HGNC:11304]
ENSG00000103710,RASL12,51285,0.617621553,3.24784E-07,1.26494E-07,0.672163703,1.97562E-06,6.8703E-07,-0.034953936,-0.382388793,0.347434856,649,611,452,-0.499224051,-5.108466197,RAS like family 12 [Source:HGNC Symbol;Acc:HGNC:30289]
ENSG00000163507,CIP2A,57650,0.617937295,8.07361E-05,4.54666E-07,0.672452241,0.000299185,2.20205E-06,-0.042448905,0.352408567,-0.394857472,61,60,73.5,-0.498775861,3.942204499,cell proliferation regulating inhibitor of protein phosphatase 2A [Source:HGNC Symbol;Acc:HGNC:29302]
ENSG00000279722,AC007342.7,,0.619565254,0.484343645,0.184570349,0.674168597,0.583651821,0.245103667,0.049131988,-0.073949291,0.123081279,145,144,131.5,0.496466589,-0.699333485,novel transcript
ENSG00000141431,ASXL3,80816,0.620741062,0.271989381,0.074859423,0.675392712,0.369184717,0.111367014,-0.049434369,0.116742617,-0.166176986,120.5,117,123.5,-0.494800343,1.098492752,ASXL transcriptional regulator 3 [Source:HGNC Symbol;Acc:HGNC:29357]
ENSG00000109458,GAB1,2549,0.620862272,0.005994622,0.009227056,0.675469272,0.014038173,0.017260129,0.037194729,0.220150791,-0.182956062,2224.5,2426,2738.5,0.494628654,2.748075406,GRB2 associated binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4066]
ENSG00000067798,NAV3,89795,0.621529784,2.90747E-05,1.16458E-07,0.676140123,0.000119918,6.36949E-07,-0.069812461,0.627113556,-0.696926017,125,122,183.5,-0.493683409,4.180595341,neuron navigator 3 [Source:HGNC Symbol;Acc:HGNC:15998]
ENSG00000168275,COA6,388753,0.621593915,1.82542E-05,1.355E-05,0.676154521,7.80267E-05,4.74967E-05,-0.035986916,-0.334403589,0.298416674,370,346,259.5,-0.493592618,-4.28524003,cytochrome c oxidase assembly factor 6 [Source:HGNC Symbol;Acc:HGNC:18025]
ENSG00000185345,PRKN,5071,0.621665995,0.906375554,0.693853465,0.676177562,0.933715822,0.746949952,-0.030511221,-0.007749923,-0.022761298,1149,1098,1086,-0.493490579,-0.117611422,parkin RBR E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:8607]
ENSG00000165629,ATP5F1C,509,0.621779254,0.000846181,0.0010524,0.676245385,0.002452872,0.002471911,-0.02373966,-0.171141241,0.14740158,14986,14543,12429,-0.493330256,-3.337229412,ATP synthase F1 subunit gamma [Source:HGNC Symbol;Acc:HGNC:833]
ENSG00000167244,IGF2,3481,0.622066131,0.05019583,0.087817779,0.67650201,0.089198984,0.128204307,0.103969325,0.438942074,-0.334972749,39,47,52.5,0.492924223,1.958291391,insulin like growth factor 2 [Source:HGNC Symbol;Acc:HGNC:5466]
ENSG00000213741,RPS29,6235,0.622607926,0.327967655,0.10069852,0.676984312,0.429223751,0.144671767,-0.038499783,0.081531193,-0.120030976,2111,2181,2202.5,-0.492157613,0.978215695,ribosomal protein S29 [Source:HGNC Symbol;Acc:HGNC:10419]
ENSG00000080845,DLGAP4,22839,0.622640238,2.17056E-11,1.19417E-12,0.676984312,2.62657E-10,1.84258E-11,0.034075524,0.493455845,-0.459380322,1697,1644,2157,0.492111903,6.694064099,DLG associated protein 4 [Source:HGNC Symbol;Acc:HGNC:24476]
ENSG00000142188,TMEM50B,757,0.622662499,0.452750399,0.167030576,0.676984312,0.553033197,0.224982378,0.024529827,-0.039909688,0.064439515,1563,1529,1373,0.492080411,-0.750837598,transmembrane protein 50B [Source:HGNC Symbol;Acc:HGNC:1280]
ENSG00000239887,C1orf226,400793,0.623234873,0.07751705,0.137269922,0.677551169,0.128791147,0.189862667,-0.058616037,-0.224840488,0.166224451,202,199,179,-0.49127088,-1.76527803,chromosome 1 open reading frame 226 [Source:HGNC Symbol;Acc:HGNC:34351]
ENSG00000232002,LINC01880,,0.62330299,0.042212781,0.004524022,0.677569775,0.076884672,0.009087032,0.209113474,-0.923347635,1.132461109,76,97,13,0.491174561,-2.031416313,long intergenic non-protein coding RNA 1880 [Source:HGNC Symbol;Acc:HGNC:52699]
ENSG00000168397,ATG4B,23192,0.623724392,0.252227233,0.067471139,0.677972389,0.347741675,0.101667541,0.01974467,-0.049190066,0.068934737,952,949,899.5,0.490578789,-1.144956367,autophagy related 4B cysteine peptidase [Source:HGNC Symbol;Acc:HGNC:20790]
ENSG00000089199,CHGB,1114,0.623891405,8.19887E-06,5.20444E-06,0.678098447,3.76893E-05,1.98852E-05,-0.099282596,-0.964384115,0.865101519,245.5,242,151,-0.490342716,-4.459924001,chromogranin B [Source:HGNC Symbol;Acc:HGNC:1930]
ENSG00000241741,RPL7AP30,,0.624150271,0.011379646,0.000679408,0.678324309,0.024698349,0.001665608,0.05783096,-0.321656005,0.379486965,66.5,59,53.5,0.489976863,-2.530819292,ribosomal protein L7a pseudogene 30 [Source:HGNC Symbol;Acc:HGNC:35757]
ENSG00000100297,MCM5,4174,0.624376835,0.063734868,0.112126152,0.678515031,0.109225712,0.159127863,-0.033527782,-0.135617792,0.10209001,321,299,278.5,-0.489656716,-1.85403,minichromosome maintenance complex component 5 [Source:HGNC Symbol;Acc:HGNC:6948]
ENSG00000095574,IKZF5,64376,0.624587773,0.779285796,0.838746213,0.678688742,0.839242263,0.872913705,-0.025132759,-0.015348606,-0.009784153,566,563,566,-0.489358696,-0.280249886,IKAROS family zinc finger 5 [Source:HGNC Symbol;Acc:HGNC:14283]
ENSG00000151881,TMEM267,64417,0.624657788,0.150356302,0.030873425,0.678709309,0.226113139,0.050692553,0.031723537,-0.099913648,0.131637185,172,181,157.5,0.489259785,-1.438274085,transmembrane protein 267 [Source:HGNC Symbol;Acc:HGNC:26139]
ENSG00000077514,POLD3,10714,0.62561805,0.067534978,0.117899053,0.679653666,0.11483453,0.1661845,0.022410049,0.089425905,-0.067015856,228.5,235,236.5,0.487903706,1.828097116,"DNA polymerase delta 3, accessory subunit [Source:HGNC Symbol;Acc:HGNC:20932]"
ENSG00000235863,B3GALT4,8705,0.625629257,0.168342305,0.29468063,0.679653666,0.248334565,0.365394079,-0.035617922,-0.107571731,0.071953809,147.5,143,134,-0.487887883,-1.37754988,"beta-1,3-galactosyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:919]"
ENSG00000138346,DNA2,1763,0.625735738,1.37777E-05,4.97692E-08,0.67971376,6.03286E-05,2.9386E-07,0.060261493,-0.580888758,0.641150251,76.5,82,49.5,0.487737568,-4.347373841,DNA replication helicase/nuclease 2 [Source:HGNC Symbol;Acc:HGNC:2939]
ENSG00000172977,KAT5,10524,0.626162388,0.188620973,0.043464152,0.680101937,0.273065772,0.068880026,-0.021756851,0.062549157,-0.084306009,836,805,844.5,-0.487135391,1.314669583,lysine acetyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:5275]
ENSG00000102078,SLC25A14,9016,0.626195476,0.967752739,0.6359392,0.680101937,0.97880435,0.694659782,-0.029992511,-0.002656269,-0.027336242,143,137,144.5,-0.487088697,-0.040426957,solute carrier family 25 member 14 [Source:HGNC Symbol;Acc:HGNC:10984]
ENSG00000130024,PHF10,55274,0.626546822,0.011088027,0.000635983,0.68041757,0.024203819,0.001568704,-0.023752951,0.132075606,-0.155828557,2934,2932,2954,-0.486592948,2.539912284,PHD finger protein 10 [Source:HGNC Symbol;Acc:HGNC:18250]
ENSG00000164674,SYTL3,94120,0.626588525,0.252562565,0.433031619,0.68041757,0.348131736,0.505076826,0.041830342,0.104808204,-0.062977861,301,322,322.5,0.486534113,1.144147275,synaptotagmin like 3 [Source:HGNC Symbol;Acc:HGNC:15587]
ENSG00000102158,MAGT1,84061,0.626975895,0.258795846,0.070762196,0.680782572,0.355120044,0.105912098,-0.028231409,0.069893277,-0.098124686,2872.5,2889,2923,-0.485987688,1.129241798,magnesium transporter 1 [Source:HGNC Symbol;Acc:HGNC:28880]
ENSG00000100038,TOP3B,8940,0.627104883,0.000506466,0.000581776,0.68086698,0.001543565,0.001447297,-0.036104566,-0.276525941,0.240421375,301.5,309,232,-0.48580577,-3.477313138,DNA topoisomerase III beta [Source:HGNC Symbol;Acc:HGNC:11993]
ENSG00000254093,PINX1,54984,0.627715985,0.786406998,0.835327525,0.681474779,0.845191891,0.869969126,-0.041315259,-0.024663221,-0.016652039,59.5,54,53.5,-0.484944119,-0.270979241,PIN2 (TERF1) interacting telomerase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:30046]
ENSG00000272674,PCDHB16,57717,0.627830458,0.762533183,0.388684561,0.681543359,0.825813429,0.461289475,0.052544605,-0.034982997,0.087527603,103.5,95,97,0.484782754,-0.302155949,protocadherin beta 16 [Source:HGNC Symbol;Acc:HGNC:14546]
ENSG00000178201,VN1R1,57191,0.628025179,0.12542946,0.219655808,0.681699036,0.194143117,0.284723135,-0.063843324,-0.216019562,0.152176238,73,69,65.5,-0.484508295,-1.532376878,vomeronasal 1 receptor 1 [Source:HGNC Symbol;Acc:HGNC:13548]
ENSG00000063322,MED29,55588,0.62829108,0.093491303,0.1631991,0.681931944,0.150970215,0.220424973,0.02063873,0.076190001,-0.055551271,801,812,882.5,0.484133567,1.677261781,mediator complex subunit 29 [Source:HGNC Symbol;Acc:HGNC:23074]
